date,line_id,shift,scheduled_headcount,present_headcount
2025-02-27,L4,Night (22:00-06:00),7,7
2025-02-28,L4,Night (22:00-06:00),7,6
2025-03-01,L4,Night (22:00-06:00),7,7
2025-03-02,L4,Night (22:00-06:00),7,6
2025-03-03,L4,Night (22:00-06:00),7,7
2025-03-04,L4,Night (22:00-06:00),7,7
2025-03-05,L4,Night (22:00-06:00),7,6
2025-03-06,L4,Night (22:00-06:00),7,7
2025-03-07,L4,Night (22:00-06:00),7,6
2025-03-08,L4,Night (22:00-06:00),7,6
2025-03-09,L4,Night (22:00-06:00),7,7
2025-03-10,L4,Night (22:00-06:00),7,6
2025-03-11,L4,Night (22:00-06:00),7,7
2025-03-12,L4,Night (22:00-06:00),7,7
2025-03-13,L4,Night (22:00-06:00),7,7
2025-03-14,L4,Night (22:00-06:00),7,6
2025-03-15,L4,Night (22:00-06:00),7,6
2025-03-16,L4,Night (22:00-06:00),7,7
2025-03-17,L4,Night (22:00-06:00),7,7
2025-03-18,L4,Night (22:00-06:00),7,7
2025-03-19,L4,Night (22:00-06:00),7,5
2025-03-20,L4,Night (22:00-06:00),7,6
2025-03-21,L4,Night (22:00-06:00),7,7
2025-03-22,L4,Night (22:00-06:00),7,7
2025-03-23,L4,Night (22:00-06:00),7,7
2025-03-24,L4,Night (22:00-06:00),7,6
2025-03-25,L4,Night (22:00-06:00),7,6
2025-03-26,L4,Night (22:00-06:00),7,6
2025-03-27,L4,Night (22:00-06:00),7,7
2025-03-28,L4,Night (22:00-06:00),7,5
2025-03-29,L4,Night (22:00-06:00),7,7
2025-03-30,L4,Night (22:00-06:00),7,7
2025-03-31,L4,Night (22:00-06:00),7,7
2025-04-01,L4,Night (22:00-06:00),7,7
2025-04-02,L4,Night (22:00-06:00),7,7
2025-04-03,L4,Night (22:00-06:00),7,7
2025-04-04,L4,Night (22:00-06:00),7,6
2025-04-05,L4,Night (22:00-06:00),7,7
2025-04-06,L4,Night (22:00-06:00),7,4
2025-04-07,L4,Night (22:00-06:00),7,6
2025-04-08,L4,Night (22:00-06:00),7,7
2025-04-09,L4,Night (22:00-06:00),7,6
2025-04-10,L4,Night (22:00-06:00),7,6
2025-04-11,L4,Night (22:00-06:00),7,5
2025-04-12,L4,Night (22:00-06:00),7,7
2025-04-13,L4,Night (22:00-06:00),7,5
2025-04-14,L4,Night (22:00-06:00),7,7
2025-04-15,L4,Night (22:00-06:00),7,5
2025-04-16,L4,Night (22:00-06:00),7,7
2025-04-17,L4,Night (22:00-06:00),7,6
2025-04-18,L4,Night (22:00-06:00),7,7
2025-04-19,L4,Night (22:00-06:00),7,6
2025-04-20,L4,Night (22:00-06:00),7,6
2025-04-21,L4,Night (22:00-06:00),7,6
2025-04-22,L4,Night (22:00-06:00),7,6
2025-04-23,L4,Night (22:00-06:00),7,7
2025-04-24,L4,Night (22:00-06:00),7,7
2025-04-25,L4,Night (22:00-06:00),7,7
2025-04-26,L4,Night (22:00-06:00),7,7
2025-04-27,L4,Night (22:00-06:00),7,6
2025-04-28,L4,Night (22:00-06:00),7,6
2025-04-29,L4,Night (22:00-06:00),7,7
2025-04-30,L4,Night (22:00-06:00),7,7
2025-05-01,L4,Night (22:00-06:00),7,6
2025-05-02,L4,Night (22:00-06:00),7,4
2025-05-03,L4,Night (22:00-06:00),7,7
2025-05-04,L4,Night (22:00-06:00),7,7
2025-05-05,L4,Night (22:00-06:00),7,7
2025-05-06,L4,Night (22:00-06:00),7,7
2025-05-07,L4,Night (22:00-06:00),7,5
2025-05-08,L4,Night (22:00-06:00),7,6
2025-05-09,L4,Night (22:00-06:00),7,7
2025-05-10,L4,Night (22:00-06:00),7,6
2025-05-11,L4,Night (22:00-06:00),7,7
2025-05-12,L4,Night (22:00-06:00),7,6
2025-05-13,L4,Night (22:00-06:00),7,7
2025-05-14,L4,Night (22:00-06:00),7,6
2025-05-15,L4,Night (22:00-06:00),7,7
2025-05-16,L4,Night (22:00-06:00),7,7
2025-05-17,L4,Night (22:00-06:00),7,6
2025-05-18,L4,Night (22:00-06:00),7,6
2025-05-19,L4,Night (22:00-06:00),7,6
2025-05-20,L4,Night (22:00-06:00),7,6
2025-05-21,L4,Night (22:00-06:00),7,7
2025-05-22,L4,Night (22:00-06:00),7,5
2025-05-23,L4,Night (22:00-06:00),7,6
2025-05-24,L4,Night (22:00-06:00),7,7
2025-05-25,L4,Night (22:00-06:00),7,6
2025-05-26,L4,Night (22:00-06:00),7,7
2025-05-27,L4,Night (22:00-06:00),7,7
2025-05-28,L4,Night (22:00-06:00),7,7
2025-05-29,L4,Night (22:00-06:00),7,6
2025-05-30,L4,Night (22:00-06:00),7,5
2025-05-31,L4,Night (22:00-06:00),7,6
2025-06-01,L4,Night (22:00-06:00),7,7
2025-06-02,L4,Night (22:00-06:00),7,7
2025-06-03,L4,Night (22:00-06:00),7,7
2025-06-04,L4,Night (22:00-06:00),7,7
2025-06-05,L4,Night (22:00-06:00),7,7
2025-06-06,L4,Night (22:00-06:00),7,5
2025-06-07,L4,Night (22:00-06:00),7,7
2025-06-08,L4,Night (22:00-06:00),7,6
2025-06-09,L4,Night (22:00-06:00),7,7
2025-06-10,L4,Night (22:00-06:00),7,5
2025-06-11,L4,Night (22:00-06:00),7,7
2025-06-12,L4,Night (22:00-06:00),7,7
2025-06-13,L4,Night (22:00-06:00),7,6
2025-06-14,L4,Night (22:00-06:00),7,7
2025-06-15,L4,Night (22:00-06:00),7,6
2025-06-16,L4,Night (22:00-06:00),7,7
2025-06-17,L4,Night (22:00-06:00),7,7
2025-06-18,L4,Night (22:00-06:00),7,6
2025-06-19,L4,Night (22:00-06:00),7,7
2025-06-20,L4,Night (22:00-06:00),7,7
2025-06-21,L4,Night (22:00-06:00),7,7
2025-06-22,L4,Night (22:00-06:00),7,5
2025-06-23,L4,Night (22:00-06:00),7,6
2025-06-24,L4,Night (22:00-06:00),7,7
2025-06-25,L4,Night (22:00-06:00),7,7
2025-06-26,L4,Night (22:00-06:00),7,7
2025-06-27,L4,Night (22:00-06:00),7,6
2025-06-28,L4,Night (22:00-06:00),7,5
2025-06-29,L4,Night (22:00-06:00),7,7
2025-06-30,L4,Night (22:00-06:00),7,7
2025-07-01,L4,Night (22:00-06:00),7,7
2025-07-02,L4,Night (22:00-06:00),7,6
2025-07-03,L4,Night (22:00-06:00),7,7
2025-07-04,L4,Night (22:00-06:00),7,7
2025-07-05,L4,Night (22:00-06:00),7,7
2025-07-06,L4,Night (22:00-06:00),7,7
2025-07-07,L4,Night (22:00-06:00),7,6
2025-07-08,L4,Night (22:00-06:00),7,6
2025-07-09,L4,Night (22:00-06:00),7,7
2025-07-10,L4,Night (22:00-06:00),7,7
2025-07-11,L4,Night (22:00-06:00),7,6
2025-07-12,L4,Night (22:00-06:00),7,7
2025-07-13,L4,Night (22:00-06:00),7,7
2025-07-14,L4,Night (22:00-06:00),7,7
2025-07-15,L4,Night (22:00-06:00),7,7
2025-07-16,L4,Night (22:00-06:00),7,6
2025-07-17,L4,Night (22:00-06:00),7,7
2025-07-18,L4,Night (22:00-06:00),7,7
2025-07-19,L4,Night (22:00-06:00),7,6
2025-07-20,L4,Night (22:00-06:00),7,6
2025-07-21,L4,Night (22:00-06:00),7,7
2025-07-22,L4,Night (22:00-06:00),7,7
2025-07-23,L4,Night (22:00-06:00),7,6
2025-07-24,L4,Night (22:00-06:00),7,7
2025-07-25,L4,Night (22:00-06:00),7,7
2025-07-26,L4,Night (22:00-06:00),7,7
2025-07-27,L4,Night (22:00-06:00),7,5
2025-07-28,L4,Night (22:00-06:00),7,6
2025-07-29,L4,Night (22:00-06:00),7,7
2025-07-30,L4,Night (22:00-06:00),7,6
2025-07-31,L4,Night (22:00-06:00),7,7
2025-08-01,L4,Night (22:00-06:00),7,7
2025-08-02,L4,Night (22:00-06:00),7,6
2025-08-03,L4,Night (22:00-06:00),7,6
2025-08-04,L4,Night (22:00-06:00),7,7
2025-08-05,L4,Night (22:00-06:00),7,7
2025-08-06,L4,Night (22:00-06:00),7,7
2025-08-07,L4,Night (22:00-06:00),7,7
2025-08-08,L4,Night (22:00-06:00),7,7
2025-08-09,L4,Night (22:00-06:00),7,7
2025-08-10,L4,Night (22:00-06:00),7,7
2025-08-11,L4,Night (22:00-06:00),7,7
2025-08-12,L4,Night (22:00-06:00),7,7
2025-08-13,L4,Night (22:00-06:00),7,6
2025-08-14,L4,Night (22:00-06:00),7,4
2025-08-15,L4,Night (22:00-06:00),7,7
2025-08-16,L4,Night (22:00-06:00),7,6
2025-08-17,L4,Night (22:00-06:00),7,7
2025-08-18,L4,Night (22:00-06:00),7,7
2025-08-19,L4,Night (22:00-06:00),7,7
2025-08-20,L4,Night (22:00-06:00),7,7
2025-08-21,L4,Night (22:00-06:00),7,6
2025-08-22,L4,Night (22:00-06:00),7,7
2025-08-23,L4,Night (22:00-06:00),7,7
2025-08-24,L4,Night (22:00-06:00),7,7
2025-08-25,L4,Night (22:00-06:00),7,7
2025-08-26,L4,Night (22:00-06:00),7,7
2025-08-27,L4,Night (22:00-06:00),7,7
2025-08-28,L4,Night (22:00-06:00),7,6
2025-08-29,L4,Night (22:00-06:00),7,7
2025-08-30,L4,Night (22:00-06:00),7,6
2025-08-31,L4,Night (22:00-06:00),7,7
2025-09-01,L4,Night (22:00-06:00),7,7
2025-09-02,L4,Night (22:00-06:00),7,7
2025-09-03,L4,Night (22:00-06:00),7,7
2025-09-04,L4,Night (22:00-06:00),7,7
2025-09-05,L4,Night (22:00-06:00),7,6
2025-09-06,L4,Night (22:00-06:00),7,7
2025-09-07,L4,Night (22:00-06:00),7,6
2025-09-08,L4,Night (22:00-06:00),7,7
2025-09-09,L4,Night (22:00-06:00),7,7
2025-09-10,L4,Night (22:00-06:00),7,6
2025-09-11,L4,Night (22:00-06:00),7,7
2025-09-12,L4,Night (22:00-06:00),7,6
2025-09-13,L4,Night (22:00-06:00),7,6
2025-09-14,L4,Night (22:00-06:00),7,6
2025-09-15,L4,Night (22:00-06:00),7,6
2025-09-16,L4,Night (22:00-06:00),7,6
2025-09-17,L4,Night (22:00-06:00),7,6
2025-09-18,L4,Night (22:00-06:00),7,7
2025-09-19,L4,Night (22:00-06:00),7,7
2025-09-20,L4,Night (22:00-06:00),7,7
2025-09-21,L4,Night (22:00-06:00),7,7
2025-09-22,L4,Night (22:00-06:00),7,6
2025-09-23,L4,Night (22:00-06:00),7,7
2025-09-24,L4,Night (22:00-06:00),7,7
2025-09-25,L4,Night (22:00-06:00),7,7
2025-09-26,L4,Night (22:00-06:00),7,7
2025-09-27,L4,Night (22:00-06:00),7,6
2025-09-28,L4,Night (22:00-06:00),7,7
2025-09-29,L4,Night (22:00-06:00),7,7
2025-09-30,L4,Night (22:00-06:00),7,6
2025-10-01,L4,Night (22:00-06:00),7,6
2025-10-02,L4,Night (22:00-06:00),7,7
2025-10-03,L4,Night (22:00-06:00),7,7
2025-10-04,L4,Night (22:00-06:00),7,7
2025-10-05,L4,Night (22:00-06:00),7,7
2025-10-06,L4,Night (22:00-06:00),7,7
2025-10-07,L4,Night (22:00-06:00),7,7
2025-10-08,L4,Night (22:00-06:00),7,7
2025-10-09,L4,Night (22:00-06:00),7,7
2025-10-10,L4,Night (22:00-06:00),7,7
2025-10-11,L4,Night (22:00-06:00),7,7
2025-10-12,L4,Night (22:00-06:00),7,6
2025-10-13,L4,Night (22:00-06:00),7,6
2025-10-14,L4,Night (22:00-06:00),7,7
2025-10-15,L4,Night (22:00-06:00),7,7
2025-10-16,L4,Night (22:00-06:00),7,6
2025-10-17,L4,Night (22:00-06:00),7,7
2025-10-18,L4,Night (22:00-06:00),7,6
2025-10-19,L4,Night (22:00-06:00),7,5
2025-10-20,L4,Night (22:00-06:00),7,7
2025-10-21,L4,Night (22:00-06:00),7,7
2025-10-22,L4,Night (22:00-06:00),7,6
2025-10-23,L4,Night (22:00-06:00),7,7
2025-10-24,L4,Night (22:00-06:00),7,7
2025-10-25,L4,Night (22:00-06:00),7,7
2025-10-26,L4,Night (22:00-06:00),7,5
2025-10-27,L4,Night (22:00-06:00),7,7
2025-10-28,L4,Night (22:00-06:00),7,7
2025-10-29,L4,Night (22:00-06:00),7,7
2025-10-30,L4,Night (22:00-06:00),7,4
2025-10-31,L4,Night (22:00-06:00),7,7
2025-11-01,L4,Night (22:00-06:00),7,7
2025-11-02,L4,Night (22:00-06:00),7,6
2025-11-03,L4,Night (22:00-06:00),7,7
2025-11-04,L4,Night (22:00-06:00),7,7
2025-11-05,L4,Night (22:00-06:00),7,7
2025-11-06,L4,Night (22:00-06:00),7,5
2025-11-07,L4,Night (22:00-06:00),7,7
2025-11-08,L4,Night (22:00-06:00),7,7
2025-11-09,L4,Night (22:00-06:00),7,7
2025-11-10,L4,Night (22:00-06:00),7,5
2025-11-11,L4,Night (22:00-06:00),7,7
2025-11-12,L4,Night (22:00-06:00),7,6
2025-11-13,L4,Night (22:00-06:00),7,7
2025-11-14,L4,Night (22:00-06:00),7,7
2025-11-15,L4,Night (22:00-06:00),7,7
2025-11-16,L4,Night (22:00-06:00),7,7
2025-11-17,L4,Night (22:00-06:00),7,6
2025-11-18,L4,Night (22:00-06:00),7,7
2025-11-19,L4,Night (22:00-06:00),7,7
2025-11-20,L4,Night (22:00-06:00),7,7
2025-11-21,L4,Night (22:00-06:00),7,7
2025-11-22,L4,Night (22:00-06:00),7,6
2025-11-23,L4,Night (22:00-06:00),7,5
2025-11-24,L4,Night (22:00-06:00),7,7
2025-11-25,L4,Night (22:00-06:00),7,7
2025-11-26,L4,Night (22:00-06:00),7,5
2025-11-27,L4,Night (22:00-06:00),7,7
2025-11-28,L4,Night (22:00-06:00),7,7
2025-11-29,L4,Night (22:00-06:00),7,7
2025-11-30,L4,Night (22:00-06:00),7,6
2025-12-01,L4,Night (22:00-06:00),7,7
2025-12-02,L4,Night (22:00-06:00),7,7
2025-12-03,L4,Night (22:00-06:00),7,7
2025-12-04,L4,Night (22:00-06:00),7,5
2025-12-05,L4,Night (22:00-06:00),7,7
2025-12-06,L4,Night (22:00-06:00),7,6
2025-12-07,L4,Night (22:00-06:00),7,7
2025-12-08,L4,Night (22:00-06:00),7,7
2025-12-09,L4,Night (22:00-06:00),7,7
2025-12-10,L4,Night (22:00-06:00),7,5
2025-12-11,L4,Night (22:00-06:00),7,7
2025-12-12,L4,Night (22:00-06:00),7,7
2025-12-13,L4,Night (22:00-06:00),7,6
2025-12-14,L4,Night (22:00-06:00),7,7
2025-12-15,L4,Night (22:00-06:00),7,7
2025-12-16,L4,Night (22:00-06:00),7,7
2025-12-17,L4,Night (22:00-06:00),7,7
2025-12-18,L4,Night (22:00-06:00),7,7
2025-12-19,L4,Night (22:00-06:00),7,7
2025-12-20,L4,Night (22:00-06:00),7,7
2025-12-21,L4,Night (22:00-06:00),7,7
2025-12-22,L4,Night (22:00-06:00),7,7
2025-12-23,L4,Night (22:00-06:00),7,7
2025-12-24,L4,Night (22:00-06:00),7,7
2025-12-25,L4,Night (22:00-06:00),7,7
2025-12-26,L4,Night (22:00-06:00),7,7
2025-12-27,L4,Night (22:00-06:00),7,5
2025-12-28,L4,Night (22:00-06:00),7,7
2025-12-29,L4,Night (22:00-06:00),7,5
2025-12-30,L4,Night (22:00-06:00),7,6
2025-12-31,L4,Night (22:00-06:00),7,6
2024-01-01,L5,Evening (14:00-22:00),10,9
2024-01-02,L5,Evening (14:00-22:00),10,8
2024-01-03,L5,Evening (14:00-22:00),10,10
2024-01-04,L5,Evening (14:00-22:00),10,9
2024-01-05,L5,Evening (14:00-22:00),10,9
2024-01-06,L5,Evening (14:00-22:00),10,9
2024-01-07,L5,Evening (14:00-22:00),10,10
2024-01-08,L5,Evening (14:00-22:00),10,9
2024-01-09,L5,Evening (14:00-22:00),10,9
2024-01-10,L5,Evening (14:00-22:00),10,8
2024-01-11,L5,Evening (14:00-22:00),10,10
2024-01-12,L5,Evening (14:00-22:00),10,9
2024-01-13,L5,Evening (14:00-22:00),10,10
2024-01-14,L5,Evening (14:00-22:00),10,9
2024-01-15,L5,Evening (14:00-22:00),10,10
2024-01-16,L5,Evening (14:00-22:00),10,9
2024-01-17,L5,Evening (14:00-22:00),10,9
2024-01-18,L5,Evening (14:00-22:00),10,9
2024-01-19,L5,Evening (14:00-22:00),10,10
2024-01-20,L5,Evening (14:00-22:00),10,9
2024-01-21,L5,Evening (14:00-22:00),10,8
2024-01-22,L5,Evening (14:00-22:00),10,10
2024-01-23,L5,Evening (14:00-22:00),10,10
2024-01-24,L5,Evening (14:00-22:00),10,9
2024-01-25,L5,Evening (14:00-22:00),10,10
2024-01-26,L5,Evening (14:00-22:00),10,9
2024-01-27,L5,Evening (14:00-22:00),10,10
2024-01-28,L5,Evening (14:00-22:00),10,10
2024-01-29,L5,Evening (14:00-22:00),10,9
2024-01-30,L5,Evening (14:00-22:00),10,8
2024-01-31,L5,Evening (14:00-22:00),10,10
2024-02-01,L5,Evening (14:00-22:00),10,10
2024-02-02,L5,Evening (14:00-22:00),10,10
2024-02-03,L5,Evening (14:00-22:00),10,8
2024-02-04,L5,Evening (14:00-22:00),10,10
2024-02-05,L5,Evening (14:00-22:00),10,9
2024-02-06,L5,Evening (14:00-22:00),10,9
2024-02-07,L5,Evening (14:00-22:00),10,9
2024-02-08,L5,Evening (14:00-22:00),10,9
2024-02-09,L5,Evening (14:00-22:00),10,8
2024-02-10,L5,Evening (14:00-22:00),10,10
2024-02-11,L5,Evening (14:00-22:00),10,8
2024-02-12,L5,Evening (14:00-22:00),10,10
2024-02-13,L5,Evening (14:00-22:00),10,8
2024-02-14,L5,Evening (14:00-22:00),10,8
2024-02-15,L5,Evening (14:00-22:00),10,10
2024-02-16,L5,Evening (14:00-22:00),10,9
2024-02-17,L5,Evening (14:00-22:00),10,10
2024-02-18,L5,Evening (14:00-22:00),10,9
2024-02-19,L5,Evening (14:00-22:00),10,10
2024-02-20,L5,Evening (14:00-22:00),10,10
2024-02-21,L5,Evening (14:00-22:00),10,10
2024-02-22,L5,Evening (14:00-22:00),10,10
2024-02-23,L5,Evening (14:00-22:00),10,9
2024-02-24,L5,Evening (14:00-22:00),10,9
2024-02-25,L5,Evening (14:00-22:00),10,9
2024-02-26,L5,Evening (14:00-22:00),10,9
2024-02-27,L5,Evening (14:00-22:00),10,9
2024-02-28,L5,Evening (14:00-22:00),10,10
2024-02-29,L5,Evening (14:00-22:00),10,9
2024-03-01,L5,Evening (14:00-22:00),10,7
2024-03-02,L5,Evening (14:00-22:00),10,8
2024-03-03,L5,Evening (14:00-22:00),10,10
2024-03-04,L5,Evening (14:00-22:00),10,9
2024-03-05,L5,Evening (14:00-22:00),10,10
2024-03-06,L5,Evening (14:00-22:00),10,9
2024-03-07,L5,Evening (14:00-22:00),10,9
2024-03-08,L5,Evening (14:00-22:00),10,10
2024-03-09,L5,Evening (14:00-22:00),10,8
2024-03-10,L5,Evening (14:00-22:00),10,10
2024-03-11,L5,Evening (14:00-22:00),10,10
2024-03-12,L5,Evening (14:00-22:00),10,10
2024-03-13,L5,Evening (14:00-22:00),10,9
2024-03-14,L5,Evening (14:00-22:00),10,7
2024-03-15,L5,Evening (14:00-22:00),10,9
2024-03-16,L5,Evening (14:00-22:00),10,7
2024-03-17,L5,Evening (14:00-22:00),10,9
2024-03-18,L5,Evening (14:00-22:00),10,10
2024-03-19,L5,Evening (14:00-22:00),10,9
2024-03-20,L5,Evening (14:00-22:00),10,9
2024-03-21,L5,Evening (14:00-22:00),10,8
2024-03-22,L5,Evening (14:00-22:00),10,9
2024-03-23,L5,Evening (14:00-22:00),10,9
2024-03-24,L5,Evening (14:00-22:00),10,10
2024-03-25,L5,Evening (14:00-22:00),10,9
2024-03-26,L5,Evening (14:00-22:00),10,10
2024-03-27,L5,Evening (14:00-22:00),10,10
2024-03-28,L5,Evening (14:00-22:00),10,10
2024-03-29,L5,Evening (14:00-22:00),10,9
2024-03-30,L5,Evening (14:00-22:00),10,10
2024-03-31,L5,Evening (14:00-22:00),10,10
2024-04-01,L5,Evening (14:00-22:00),10,9
2024-04-02,L5,Evening (14:00-22:00),10,8
2024-04-03,L5,Evening (14:00-22:00),10,10
2024-04-04,L5,Evening (14:00-22:00),10,10
2024-04-05,L5,Evening (14:00-22:00),10,9
2024-04-06,L5,Evening (14:00-22:00),10,8
2024-04-07,L5,Evening (14:00-22:00),10,10
2024-04-08,L5,Evening (14:00-22:00),10,10
2024-04-09,L5,Evening (14:00-22:00),10,10
2024-04-10,L5,Evening (14:00-22:00),10,8
2024-04-11,L5,Evening (14:00-22:00),10,10
2024-04-12,L5,Evening (14:00-22:00),10,9
2024-04-13,L5,Evening (14:00-22:00),10,10
2024-04-14,L5,Evening (14:00-22:00),10,9
2024-04-15,L5,Evening (14:00-22:00),10,10
2024-04-16,L5,Evening (14:00-22:00),10,9
2024-04-17,L5,Evening (14:00-22:00),10,10
2024-04-18,L5,Evening (14:00-22:00),10,10
2024-04-19,L5,Evening (14:00-22:00),10,9
2024-04-20,L5,Evening (14:00-22:00),10,10
2024-04-21,L5,Evening (14:00-22:00),10,10
2024-04-22,L5,Evening (14:00-22:00),10,10
2024-04-23,L5,Evening (14:00-22:00),10,8
2024-04-24,L5,Evening (14:00-22:00),10,10
2024-04-25,L5,Evening (14:00-22:00),10,9
2024-04-26,L5,Evening (14:00-22:00),10,9
2024-04-27,L5,Evening (14:00-22:00),10,8
2024-04-28,L5,Evening (14:00-22:00),10,10
2024-04-29,L5,Evening (14:00-22:00),10,10
2024-04-30,L5,Evening (14:00-22:00),10,9
2024-05-01,L5,Evening (14:00-22:00),10,9
2024-05-02,L5,Evening (14:00-22:00),10,9
2024-05-03,L5,Evening (14:00-22:00),10,9
2024-05-04,L5,Evening (14:00-22:00),10,10
2024-05-05,L5,Evening (14:00-22:00),10,10
2024-05-06,L5,Evening (14:00-22:00),10,9
2024-05-07,L5,Evening (14:00-22:00),10,10
2024-05-08,L5,Evening (14:00-22:00),10,10
2024-05-09,L5,Evening (14:00-22:00),10,9
2024-05-10,L5,Evening (14:00-22:00),10,9
2024-05-11,L5,Evening (14:00-22:00),10,10
2024-05-12,L5,Evening (14:00-22:00),10,10
2024-05-13,L5,Evening (14:00-22:00),10,8
2024-05-14,L5,Evening (14:00-22:00),10,10
2024-05-15,L5,Evening (14:00-22:00),10,10
2024-05-16,L5,Evening (14:00-22:00),10,9
2024-05-17,L5,Evening (14:00-22:00),10,9
2024-05-18,L5,Evening (14:00-22:00),10,8
2024-05-19,L5,Evening (14:00-22:00),10,9
2024-05-20,L5,Evening (14:00-22:00),10,10
2024-05-21,L5,Evening (14:00-22:00),10,10
2024-05-22,L5,Evening (14:00-22:00),10,10
2024-05-23,L5,Evening (14:00-22:00),10,9
2024-05-24,L5,Evening (14:00-22:00),10,10
2024-05-25,L5,Evening (14:00-22:00),10,9
2024-05-26,L5,Evening (14:00-22:00),10,9
2024-05-27,L5,Evening (14:00-22:00),10,10
2024-05-28,L5,Evening (14:00-22:00),10,10
2024-05-29,L5,Evening (14:00-22:00),10,9
2024-05-30,L5,Evening (14:00-22:00),10,8
2024-05-31,L5,Evening (14:00-22:00),10,9
2024-06-01,L5,Evening (14:00-22:00),10,9
2024-06-02,L5,Evening (14:00-22:00),10,10
2024-06-03,L5,Evening (14:00-22:00),10,9
2024-06-04,L5,Evening (14:00-22:00),10,9
2024-06-05,L5,Evening (14:00-22:00),10,8
2024-06-06,L5,Evening (14:00-22:00),10,9
2024-06-07,L5,Evening (14:00-22:00),10,10
2024-06-08,L5,Evening (14:00-22:00),10,10
2024-06-09,L5,Evening (14:00-22:00),10,8
2024-06-10,L5,Evening (14:00-22:00),10,10
2024-06-11,L5,Evening (14:00-22:00),10,10
2024-06-12,L5,Evening (14:00-22:00),10,9
2024-06-13,L5,Evening (14:00-22:00),10,10
2024-06-14,L5,Evening (14:00-22:00),10,10
2024-06-15,L5,Evening (14:00-22:00),10,9
2024-06-16,L5,Evening (14:00-22:00),10,10
2024-06-17,L5,Evening (14:00-22:00),10,10
2024-06-18,L5,Evening (14:00-22:00),10,10
2024-06-19,L5,Evening (14:00-22:00),10,8
2024-06-20,L5,Evening (14:00-22:00),10,9
2024-06-21,L5,Evening (14:00-22:00),10,9
2024-06-22,L5,Evening (14:00-22:00),10,9
2024-06-23,L5,Evening (14:00-22:00),10,9
2024-06-24,L5,Evening (14:00-22:00),10,9
2024-06-25,L5,Evening (14:00-22:00),10,9
2024-06-26,L5,Evening (14:00-22:00),10,9
2024-06-27,L5,Evening (14:00-22:00),10,10
2024-06-28,L5,Evening (14:00-22:00),10,9
2024-06-29,L5,Evening (14:00-22:00),10,10
2024-06-30,L5,Evening (14:00-22:00),10,8
2024-07-01,L5,Evening (14:00-22:00),10,7
2024-07-02,L5,Evening (14:00-22:00),10,10
2024-07-03,L5,Evening (14:00-22:00),10,9
2024-07-04,L5,Evening (14:00-22:00),10,9
2024-07-05,L5,Evening (14:00-22:00),10,10
2024-07-06,L5,Evening (14:00-22:00),10,10
2024-07-07,L5,Evening (14:00-22:00),10,10
2024-07-08,L5,Evening (14:00-22:00),10,10
2024-07-09,L5,Evening (14:00-22:00),10,9
2024-07-10,L5,Evening (14:00-22:00),10,8
2024-07-11,L5,Evening (14:00-22:00),10,9
2024-07-12,L5,Evening (14:00-22:00),10,8
2024-07-13,L5,Evening (14:00-22:00),10,10
2024-07-14,L5,Evening (14:00-22:00),10,10
2024-07-15,L5,Evening (14:00-22:00),10,10
2024-07-16,L5,Evening (14:00-22:00),10,6
2024-07-17,L5,Evening (14:00-22:00),10,10
2024-07-18,L5,Evening (14:00-22:00),10,9
2024-07-19,L5,Evening (14:00-22:00),10,9
2024-07-20,L5,Evening (14:00-22:00),10,9
2024-07-21,L5,Evening (14:00-22:00),10,9
2024-07-22,L5,Evening (14:00-22:00),10,9
2024-07-23,L5,Evening (14:00-22:00),10,9
2024-07-24,L5,Evening (14:00-22:00),10,9
2024-07-25,L5,Evening (14:00-22:00),10,10
2024-07-26,L5,Evening (14:00-22:00),10,10
2024-07-27,L5,Evening (14:00-22:00),10,9
2024-07-28,L5,Evening (14:00-22:00),10,9
2024-07-29,L5,Evening (14:00-22:00),10,10
2024-07-30,L5,Evening (14:00-22:00),10,10
2024-07-31,L5,Evening (14:00-22:00),10,9
2024-08-01,L5,Evening (14:00-22:00),10,10
2024-08-02,L5,Evening (14:00-22:00),10,10
2024-08-03,L5,Evening (14:00-22:00),10,9
2024-08-04,L5,Evening (14:00-22:00),10,10
2024-08-05,L5,Evening (14:00-22:00),10,10
2024-08-06,L5,Evening (14:00-22:00),10,9
2024-08-07,L5,Evening (14:00-22:00),10,10
2024-08-08,L5,Evening (14:00-22:00),10,10
2024-08-09,L5,Evening (14:00-22:00),10,9
2024-08-10,L5,Evening (14:00-22:00),10,10
2024-08-11,L5,Evening (14:00-22:00),10,10
2024-08-12,L5,Evening (14:00-22:00),10,10
2024-08-13,L5,Evening (14:00-22:00),10,9
2024-08-14,L5,Evening (14:00-22:00),10,9
2024-08-15,L5,Evening (14:00-22:00),10,8
2024-08-16,L5,Evening (14:00-22:00),10,8
2024-08-17,L5,Evening (14:00-22:00),10,9
2024-08-18,L5,Evening (14:00-22:00),10,10
2024-08-19,L5,Evening (14:00-22:00),10,9
2024-08-20,L5,Evening (14:00-22:00),10,8
2024-08-21,L5,Evening (14:00-22:00),10,9
2024-08-22,L5,Evening (14:00-22:00),10,10
2024-08-23,L5,Evening (14:00-22:00),10,8
2024-08-24,L5,Evening (14:00-22:00),10,10
2024-08-25,L5,Evening (14:00-22:00),10,10
2024-08-26,L5,Evening (14:00-22:00),10,10
2024-08-27,L5,Evening (14:00-22:00),10,10
2024-08-28,L5,Evening (14:00-22:00),10,9
