date,line_id,product_id,planned_units,produced_units,scrap_units,downtime_minutes
2025-10-28,L1,P003,105,104,1,0
2025-10-28,L1,P004,81,80,0,15
2025-10-28,L2,P005,93,89,2,34
2025-10-28,L2,P006,73,71,1,23
2025-10-28,L2,P007,90,88,1,19
2025-10-28,L2,P008,83,82,1,3
2025-10-28,L3,P009,208,203,4,7
2025-10-28,L3,P010,227,220,6,15
2025-10-28,L3,P011,180,175,4,13
2025-10-28,L3,P012,169,165,3,19
2025-10-28,L3,P013,193,192,1,0
2025-10-28,L3,P014,201,197,3,8
2025-10-28,L4,P015,591,568,17,20
2025-10-28,L4,P016,850,822,16,27
2025-10-28,L4,P017,761,728,11,56
2025-10-28,L4,P018,263,255,3,38
2025-10-28,L4,P019,302,294,4,23
2025-10-28,L4,P020,269,265,1,20
2025-10-28,L5,P021,44,43,0,27
2025-10-28,L5,P022,31,30,0,35
2025-10-28,L5,P023,20,20,0,26
2025-10-28,L5,P024,37,37,0,21
2025-10-28,L5,P025,21,21,0,27
2025-10-29,L1,P001,133,130,1,25
2025-10-29,L1,P002,126,122,2,36
2025-10-29,L1,P003,105,103,1,23
2025-10-29,L1,P004,147,144,2,12
2025-10-29,L2,P005,97,95,1,15
2025-10-29,L2,P006,83,81,1,19
2025-10-29,L2,P007,69,67,1,36
2025-10-29,L2,P008,97,94,2,17
2025-10-29,L3,P009,208,202,4,21
2025-10-29,L3,P010,232,228,2,28
2025-10-29,L3,P011,172,168,3,20
2025-10-29,L3,P012,189,184,5,6
2025-10-29,L3,P013,211,205,3,35
2025-10-29,L3,P014,198,194,2,22
2025-10-29,L4,P015,565,555,6,13
2025-10-29,L4,P016,537,521,7,32
2025-10-29,L4,P017,599,577,11,36
2025-10-29,L4,P018,260,252,5,25
2025-10-29,L4,P019,314,304,7,20
2025-10-29,L4,P020,318,310,5,21
2025-10-29,L5,P021,34,34,0,0
2025-10-29,L5,P022,35,35,0,22
2025-10-29,L5,P023,16,16,0,32
2025-10-29,L5,P024,40,38,1,37
2025-10-29,L5,P025,24,23,0,58
2025-10-30,L1,P001,147,142,3,25
2025-10-30,L1,P002,133,131,2,2
2025-10-30,L1,P003,126,122,3,12
2025-10-30,L1,P004,110,107,2,22
2025-10-30,L2,P005,92,89,2,25
2025-10-30,L2,P006,67,65,1,36
2025-10-30,L2,P007,104,101,1,39
2025-10-30,L2,P008,65,63,1,19
2025-10-30,L3,P009,206,202,2,26
2025-10-30,L3,P010,247,237,6,48
2025-10-30,L3,P011,217,208,5,47
2025-10-30,L3,P012,190,185,4,16
2025-10-30,L3,P013,238,235,2,9
2025-10-30,L3,P014,216,213,1,21
2025-10-30,L4,P015,714,690,17,19
2025-10-30,L4,P016,786,759,12,36
2025-10-30,L4,P017,665,646,12,21
2025-10-30,L4,P018,330,323,5,9
2025-10-30,L4,P019,348,336,5,41
2025-10-30,L4,P020,357,350,3,23
2025-10-30,L5,P021,32,31,1,0
2025-10-30,L5,P022,23,22,1,26
2025-10-30,L5,P023,22,22,0,25
2025-10-30,L5,P024,16,16,0,29
2025-10-30,L5,P025,49,48,1,16
2025-10-31,L1,P001,127,124,3,0
2025-10-31,L1,P002,173,171,2,0
2025-10-31,L1,P003,159,153,4,27
2025-10-31,L1,P004,135,132,2,16
2025-10-31,L2,P005,112,110,1,18
2025-10-31,L2,P006,94,94,0,7
2025-10-31,L2,P007,109,106,2,12
2025-10-31,L2,P008,110,106,1,44
2025-10-31,L3,P009,212,210,1,15
2025-10-31,L3,P010,229,226,3,0
2025-10-31,L3,P011,209,205,2,27
2025-10-31,L3,P012,284,275,8,6
2025-10-31,L3,P013,247,242,5,2
2025-10-31,L3,P014,279,273,3,32
2025-10-31,L4,P015,819,791,11,39
2025-10-31,L4,P016,729,708,9,31
2025-10-31,L4,P017,798,786,5,17
2025-10-31,L4,P018,393,385,5,14
2025-10-31,L4,P019,403,399,3,7
2025-10-31,L4,P020,331,319,4,45
2025-10-31,L5,P021,53,51,1,29
2025-10-31,L5,P022,38,36,1,45
2025-10-31,L5,P023,34,34,0,0
2025-10-31,L5,P024,47,45,1,38
2025-10-31,L5,P025,44,43,1,10
2025-11-01,L1,P001,121,118,1,35
2025-11-01,L1,P002,123,120,3,0
2025-11-01,L1,P003,92,90,1,17
2025-11-01,L1,P004,120,117,2,19
2025-11-01,L2,P005,84,81,1,35
2025-11-01,L2,P006,78,76,1,20
2025-11-01,L2,P007,57,56,0,33
2025-11-01,L2,P008,74,72,1,31
2025-11-01,L3,P009,165,162,2,13
2025-11-01,L3,P010,174,172,2,0
2025-11-01,L3,P011,153,149,2,45
2025-11-01,L3,P012,172,171,1,0
2025-11-01,L3,P013,191,185,4,36
2025-11-01,L3,P014,190,185,4,12
2025-11-01,L4,P015,553,540,12,5
2025-11-01,L4,P016,605,580,13,38
2025-11-01,L4,P017,554,534,13,25
2025-11-01,L4,P018,272,265,4,23
2025-11-01,L4,P019,276,267,2,48
2025-11-01,L4,P020,273,268,3,14
2025-11-01,L5,P021,30,29,1,24
2025-11-01,L5,P022,15,15,0,7
2025-11-01,L5,P023,11,11,0,15
2025-11-01,L5,P024,30,29,1,0
2025-11-01,L5,P025,37,37,0,20
2025-11-02,L1,P001,120,118,2,3
2025-11-02,L1,P002,113,110,2,20
2025-11-02,L1,P003,110,106,2,40
2025-11-02,L1,P004,121,118,2,21
2025-11-02,L2,P005,65,63,1,34
2025-11-02,L2,P006,70,68,1,24
2025-11-02,L2,P007,79,76,1,38
2025-11-02,L2,P008,70,67,2,17
2025-11-02,L3,P009,178,175,2,15
2025-11-02,L3,P010,174,168,5,11
2025-11-02,L3,P011,163,160,2,25
2025-11-02,L3,P012,182,179,3,6
2025-11-02,L3,P013,198,192,3,50
2025-11-02,L3,P014,173,171,2,3
2025-11-02,L4,P015,610,599,8,11
2025-11-02,L4,P016,609,597,12,0
2025-11-02,L4,P017,569,552,6,37
2025-11-02,L4,P018,264,259,3,14
2025-11-02,L4,P019,243,236,4,23
2025-11-02,L4,P020,280,273,3,28
2025-11-02,L5,P021,26,26,0,28
2025-11-02,L5,P022,20,20,0,19
2025-11-02,L5,P023,24,24,0,12
2025-11-02,L5,P024,32,31,1,9
2025-11-02,L5,P025,30,29,1,2
2025-11-03,L1,P001,90,87,1,32
2025-11-03,L1,P002,127,124,2,22
2025-11-03,L1,P003,122,119,2,23
2025-11-03,L1,P004,115,114,0,17
2025-11-03,L2,P005,73,72,1,8
2025-11-03,L2,P006,74,72,1,29
2025-11-03,L2,P007,79,77,1,13
2025-11-03,L2,P008,66,64,1,36
2025-11-03,L3,P009,168,163,3,30
2025-11-03,L3,P010,179,175,1,44
2025-11-03,L3,P011,180,178,1,20
2025-11-03,L3,P012,170,166,2,29
2025-11-03,L3,P013,214,210,4,0
2025-11-03,L3,P014,184,181,1,33
2025-11-03,L4,P015,594,577,8,30
2025-11-03,L4,P016,626,608,14,12
2025-11-03,L4,P017,541,528,13,0
2025-11-03,L4,P018,244,237,4,20
2025-11-03,L4,P019,270,267,2,4
2025-11-03,L4,P020,260,252,4,26
2025-11-03,L5,P021,31,30,1,12
2025-11-03,L5,P022,19,19,0,14
2025-11-03,L5,P023,46,44,1,39
2025-11-03,L5,P024,19,19,0,19
2025-11-03,L5,P025,31,31,0,14
2025-11-04,L1,P001,114,110,2,39
2025-11-04,L1,P002,166,164,2,3
2025-11-04,L1,P003,117,115,0,26
2025-11-04,L1,P004,105,101,3,27
2025-11-04,L2,P005,81,80,1,3
2025-11-04,L2,P006,59,57,1,21
2025-11-04,L2,P007,60,58,1,19
2025-11-04,L2,P008,85,83,1,15
2025-11-04,L3,P009,172,170,2,5
2025-11-04,L3,P010,193,186,5,34
2025-11-04,L3,P011,175,173,2,0
2025-11-04,L3,P012,175,174,1,8
2025-11-04,L3,P013,183,179,3,15
2025-11-04,L3,P014,208,201,5,32
2025-11-04,L4,P015,631,620,9,5
2025-11-04,L4,P016,622,616,6,1
2025-11-04,L4,P017,628,617,8,8
2025-11-04,L4,P018,243,236,4,20
2025-11-04,L4,P019,294,290,3,9
2025-11-04,L4,P020,277,269,3,32
2025-11-04,L5,P021,26,26,0,22
2025-11-04,L5,P022,41,40,1,0
2025-11-04,L5,P023,34,33,1,20
2025-11-04,L5,P024,34,34,0,18
2025-11-04,L5,P025,28,28,0,29
2025-11-05,L1,P001,120,117,1,29
2025-11-05,L1,P002,102,99,2,10
2025-11-05,L1,P003,120,117,2,21
2025-11-05,L1,P004,135,131,2,26
2025-11-05,L2,P005,104,101,2,21
2025-11-05,L2,P006,86,84,1,15
2025-11-05,L2,P007,79,78,1,0
2025-11-05,L2,P008,88,86,2,0
2025-11-05,L3,P009,217,214,3,1
2025-11-05,L3,P010,137,134,2,31
2025-11-05,L3,P011,201,197,3,21
2025-11-05,L3,P012,144,139,4,25
2025-11-05,L3,P013,205,201,2,23
2025-11-05,L3,P014,172,169,1,33
2025-11-05,L4,P015,603,578,11,45
2025-11-05,L4,P016,635,619,8,23
2025-11-05,L4,P017,621,613,5,9
2025-11-05,L4,P018,257,251,2,30
2025-11-05,L4,P019,269,263,6,0
2025-11-05,L4,P020,294,291,0,19
2025-11-05,L5,P021,34,33,1,19
2025-11-05,L5,P022,41,41,0,21
2025-11-05,L5,P023,40,39,1,5
2025-11-05,L5,P024,38,38,0,0
2025-11-05,L5,P025,26,26,0,0
2025-11-06,L1,P001,140,139,0,11
2025-11-06,L1,P002,116,112,2,32
2025-11-06,L1,P003,126,122,3,14
2025-11-06,L1,P004,131,127,2,35
2025-11-06,L2,P005,74,71,2,21
2025-11-06,L2,P006,72,71,1,5
2025-11-06,L2,P007,97,95,1,17
2025-11-06,L2,P008,88,88,0,8
2025-11-06,L3,P009,222,214,5,38
2025-11-06,L3,P010,210,205,3,32
2025-11-06,L3,P011,208,203,4,18
2025-11-06,L3,P012,207,203,2,27
2025-11-06,L3,P013,271,265,2,45
2025-11-06,L3,P014,200,195,5,4
2025-11-06,L4,P015,675,651,11,38
2025-11-06,L4,P016,686,665,8,35
2025-11-06,L4,P017,712,705,3,12
2025-11-06,L4,P018,334,324,6,24
2025-11-06,L4,P019,302,292,7,20
2025-11-06,L4,P020,314,309,4,9
2025-11-06,L5,P021,27,27,0,32
2025-11-06,L5,P022,26,25,0,51
2025-11-06,L5,P023,20,20,0,19
2025-11-06,L5,P024,31,31,0,11
2025-11-06,L5,P025,28,28,0,0
2025-11-07,L1,P001,157,154,1,19
2025-11-07,L1,P002,166,164,2,0
2025-11-07,L1,P003,167,163,4,5
2025-11-07,L1,P004,126,123,3,7
2025-11-07,L2,P005,130,128,2,4
2025-11-07,L2,P006,129,127,1,21
2025-11-07,L2,P007,122,119,1,37
2025-11-07,L2,P008,101,97,2,29
2025-11-07,L3,P009,279,276,1,17
2025-11-07,L3,P010,235,229,3,35
2025-11-07,L3,P011,243,240,2,10
2025-11-07,L3,P012,287,280,4,34
2025-11-07,L3,P013,255,251,3,11
2025-11-07,L3,P014,251,247,4,2
2025-11-07,L4,P015,860,843,17,0
2025-11-07,L4,P016,823,797,20,13
2025-11-07,L4,P017,820,801,13,13
2025-11-07,L4,P018,395,381,8,30
2025-11-07,L4,P019,371,361,7,15
2025-11-07,L4,P020,411,402,5,18
2025-11-07,L5,P021,44,42,1,41
2025-11-07,L5,P022,45,44,1,17
2025-11-07,L5,P023,42,41,0,43
2025-11-07,L5,P024,40,40,0,14
2025-11-07,L5,P025,35,35,0,20
2025-11-08,L1,P001,113,112,0,9
2025-11-08,L1,P002,104,100,2,42
2025-11-08,L1,P003,125,124,0,17
2025-11-08,L1,P004,127,124,2,11
2025-11-08,L2,P005,73,71,1,17
2025-11-08,L2,P006,66,65,1,8
2025-11-08,L2,P007,87,85,1,25
2025-11-08,L2,P008,91,90,1,7
2025-11-08,L3,P009,216,212,4,6
2025-11-08,L3,P010,174,170,4,0
2025-11-08,L3,P011,151,146,3,38
2025-11-08,L3,P012,188,183,3,26
2025-11-08,L3,P013,189,185,4,6
2025-11-08,L3,P014,168,166,2,3
2025-11-08,L4,P015,533,516,8,33
2025-11-08,L4,P016,580,559,13,26
2025-11-08,L4,P017,540,525,11,16
2025-11-08,L4,P018,271,267,2,17
2025-11-08,L4,P019,327,315,7,29
2025-11-08,L4,P020,243,242,1,0
2025-11-08,L5,P021,44,43,1,17
2025-11-08,L5,P022,26,26,0,22
2025-11-08,L5,P023,28,28,0,0
2025-11-08,L5,P024,24,24,0,39
2025-11-08,L5,P025,38,38,0,23
2025-11-09,L1,P001,137,136,1,6
2025-11-09,L1,P002,129,126,1,24
2025-11-09,L1,P003,130,125,3,25
2025-11-09,L1,P004,118,115,2,16
2025-11-09,L2,P005,78,76,1,20
2025-11-09,L2,P006,88,86,1,21
2025-11-09,L2,P007,109,106,1,32
2025-11-09,L2,P008,73,71,1,20
2025-11-09,L3,P009,185,179,4,30
2025-11-09,L3,P010,176,172,3,18
2025-11-09,L3,P011,174,172,1,24
2025-11-09,L3,P012,149,146,1,30
2025-11-09,L3,P013,194,189,2,47
2025-11-09,L3,P014,229,222,4,32
2025-11-09,L4,P015,550,527,8,53
2025-11-09,L4,P016,620,609,4,23
2025-11-09,L4,P017,614,582,9,72
2025-11-09,L4,P018,272,267,2,22
2025-11-09,L4,P019,236,227,6,22
2025-11-09,L4,P020,280,273,4,18
2025-11-09,L5,P021,41,39,1,29
2025-11-09,L5,P022,40,40,0,18
2025-11-09,L5,P023,20,20,0,36
2025-11-09,L5,P024,34,34,0,27
2025-11-09,L5,P025,31,31,0,23
2025-11-10,L1,P001,133,128,3,23
2025-11-10,L1,P002,112,110,1,25
2025-11-10,L1,P003,121,120,1,0
2025-11-10,L1,P004,132,130,2,0
2025-11-10,L2,P005,94,92,2,8
2025-11-10,L2,P006,87,84,2,27
2025-11-10,L2,P007,78,76,1,21
2025-11-10,L2,P008,78,77,1,1
2025-11-10,L3,P009,176,171,3,28
2025-11-10,L3,P010,176,173,1,36
2025-11-10,L3,P011,154,149,2,51
2025-11-10,L3,P012,186,181,3,31
2025-11-10,L3,P013,188,183,4,19
2025-11-10,L3,P014,207,203,3,18
2025-11-10,L4,P015,578,570,4,14
2025-11-10,L4,P016,606,590,11,17
2025-11-10,L4,P017,578,559,11,25
2025-11-10,L4,P018,261,257,3,10
2025-11-10,L4,P019,276,269,3,29
2025-11-10,L4,P020,280,273,5,11
2025-11-10,L5,P021,27,27,0,24
2025-11-10,L5,P022,44,42,1,24
2025-11-10,L5,P023,26,26,0,6
2025-11-10,L5,P024,24,24,0,15
2025-11-10,L5,P025,19,19,0,44
2025-11-11,L1,P001,70,68,2,11
2025-11-11,L1,P002,130,127,2,22
2025-11-11,L1,P003,129,125,2,32
2025-11-11,L1,P004,123,119,2,32
2025-11-11,L2,P005,104,101,1,33
2025-11-11,L2,P006,66,64,1,37
2025-11-11,L2,P007,114,111,2,22
2025-11-11,L2,P008,76,73,2,23
2025-11-11,L3,P009,180,178,1,13
2025-11-11,L3,P010,186,182,3,21
2025-11-11,L3,P011,190,186,2,25
2025-11-11,L3,P012,189,184,2,42
2025-11-11,L3,P013,181,177,3,23
2025-11-11,L3,P014,293,285,7,14
2025-11-11,L4,P015,537,524,7,23
2025-11-11,L4,P016,638,624,8,18
2025-11-11,L4,P017,574,565,6,11
2025-11-11,L4,P018,256,246,5,37
2025-11-11,L4,P019,292,283,4,33
2025-11-11,L4,P020,257,251,5,9
2025-11-11,L5,P021,30,29,1,29
2025-11-11,L5,P022,21,21,0,6
2025-11-11,L5,P023,37,37,0,0
2025-11-11,L5,P024,31,31,0,22
2025-11-11,L5,P025,38,37,1,16
2025-11-12,L1,P001,110,106,3,11
2025-11-12,L1,P002,121,117,3,13
2025-11-12,L1,P003,128,126,2,2
2025-11-12,L1,P004,151,149,1,19
2025-11-12,L2,P005,84,82,1,30
2025-11-12,L2,P006,72,69,1,43
2025-11-12,L2,P007,70,68,1,15
2025-11-12,L2,P008,110,108,1,13
2025-11-12,L3,P009,206,200,3,36
2025-11-12,L3,P010,170,167,2,23
2025-11-12,L3,P011,197,192,3,29
2025-11-12,L3,P012,209,206,2,17
2025-11-12,L3,P013,196,194,2,6
2025-11-12,L3,P014,205,200,2,38
2025-11-12,L4,P015,545,531,6,27
2025-11-12,L4,P016,556,547,5,14
2025-11-12,L4,P017,730,704,12,37
2025-11-12,L4,P018,276,268,8,0
2025-11-12,L4,P019,381,367,5,45
2025-11-12,L4,P020,243,235,3,43
2025-11-12,L5,P021,10,10,0,0
2025-11-12,L5,P022,24,24,0,5
2025-11-12,L5,P023,22,22,0,8
2025-11-12,L5,P024,34,33,0,45
2025-11-12,L5,P025,27,27,0,19
2025-11-13,L1,P001,174,169,3,19
2025-11-13,L1,P002,136,133,2,21
2025-11-13,L1,P003,175,170,4,10
2025-11-13,L1,P004,127,124,2,10
2025-11-13,L2,P005,106,103,2,14
2025-11-13,L2,P006,84,84,0,10
2025-11-13,L2,P007,116,115,1,0
2025-11-13,L2,P008,79,77,1,14
2025-11-13,L3,P009,235,229,3,37
2025-11-13,L3,P010,249,243,4,26
2025-11-13,L3,P011,176,171,4,16
2025-11-13,L3,P012,191,188,2,10
2025-11-13,L3,P013,220,214,4,21
2025-11-13,L3,P014,212,205,4,37
2025-11-13,L4,P015,681,663,12,16
2025-11-13,L4,P016,715,699,11,13
2025-11-13,L4,P017,728,717,11,0
2025-11-13,L4,P018,324,318,5,7
2025-11-13,L4,P019,371,364,4,17
2025-11-13,L4,P020,331,320,7,24
2025-11-13,L5,P021,35,34,0,29
2025-11-13,L5,P022,21,21,0,24
2025-11-13,L5,P023,42,42,0,0
2025-11-13,L5,P024,23,23,0,36
2025-11-13,L5,P025,25,25,0,16
2025-11-14,L1,P001,123,120,0,41
2025-11-14,L1,P002,148,144,0,50
2025-11-14,L1,P003,176,168,6,19
2025-11-14,L1,P004,154,149,4,9
2025-11-14,L2,P005,92,91,0,16
2025-11-14,L2,P006,100,97,1,29
2025-11-14,L2,P007,93,92,1,7
2025-11-14,L2,P008,118,116,1,13
2025-11-14,L3,P009,238,232,4,22
2025-11-14,L3,P010,222,219,2,12
2025-11-14,L3,P011,244,238,3,30
2025-11-14,L3,P012,294,286,6,23
2025-11-14,L3,P013,247,246,0,16
2025-11-14,L3,P014,200,197,3,6
2025-11-14,L4,P015,812,782,16,34
2025-11-14,L4,P016,790,766,15,23
2025-11-14,L4,P017,779,754,7,44
2025-11-14,L4,P018,381,370,6,23
2025-11-14,L4,P019,403,391,6,30
2025-11-14,L4,P020,361,352,6,15
2025-11-14,L5,P021,40,39,1,12
2025-11-14,L5,P022,49,48,0,43
2025-11-14,L5,P023,27,27,0,34
2025-11-14,L5,P024,40,39,1,10
2025-11-14,L5,P025,31,30,1,23
2025-11-15,L1,P001,110,107,1,33
2025-11-15,L1,P002,151,147,3,14
2025-11-15,L1,P003,108,105,1,30
2025-11-15,L1,P004,119,115,3,21
2025-11-15,L2,P005,68,68,0,0
2025-11-15,L2,P006,59,57,1,18
2025-11-15,L2,P007,97,93,1,50
2025-11-15,L2,P008,53,52,1,2
2025-11-15,L3,P009,194,187,5,26
2025-11-15,L3,P010,199,196,2,18
2025-11-15,L3,P011,169,167,1,24
2025-11-15,L3,P012,173,171,1,23
2025-11-15,L3,P013,185,178,4,46
2025-11-15,L3,P014,179,175,2,27
2025-11-15,L4,P015,561,539,11,39
2025-11-15,L4,P016,572,566,2,15
2025-11-15,L4,P017,591,575,9,22
2025-11-15,L4,P018,255,251,4,0
2025-11-15,L4,P019,371,360,5,30
2025-11-15,L4,P020,231,219,7,38
2025-11-15,L5,P021,32,32,0,22
2025-11-15,L5,P022,29,29,0,24
2025-11-15,L5,P023,34,33,1,22
2025-11-15,L5,P024,27,26,1,17
2025-11-15,L5,P025,27,26,1,0
2025-11-16,L1,P001,134,129,2,49
2025-11-16,L1,P002,133,128,3,25
2025-11-16,L1,P003,100,99,0,20
2025-11-16,L1,P004,110,107,2,12
2025-11-16,L2,P005,61,60,1,13
2025-11-16,L2,P006,85,84,0,16
2025-11-16,L2,P007,100,98,1,23
2025-11-16,L2,P008,66,64,1,21
2025-11-16,L3,P009,184,181,2,23
2025-11-16,L3,P010,156,154,2,0
2025-11-16,L3,P011,204,199,3,24
2025-11-16,L3,P012,225,218,4,34
2025-11-16,L3,P013,153,151,2,3
2025-11-16,L3,P014,159,156,3,0
2025-11-16,L4,P015,617,599,10,24
2025-11-16,L4,P016,680,660,13,20
2025-11-16,L4,P017,553,543,4,22
2025-11-16,L4,P018,274,261,6,51
2025-11-16,L4,P019,303,299,4,0
2025-11-16,L4,P020,279,271,6,14
2025-11-16,L5,P021,33,32,1,22
2025-11-16,L5,P022,21,21,0,0
2025-11-16,L5,P023,17,17,0,21
2025-11-16,L5,P024,31,30,1,25
2025-11-16,L5,P025,24,23,0,47
2025-11-17,L1,P001,98,95,2,17
2025-11-17,L1,P002,114,111,2,20
2025-11-17,L1,P003,111,107,3,19
2025-11-17,L1,P004,127,123,2,26
2025-11-17,L2,P005,72,70,1,32
2025-11-17,L2,P006,69,68,1,4
2025-11-17,L2,P007,68,66,1,25
2025-11-17,L2,P008,75,73,1,27
2025-11-17,L3,P009,166,164,2,7
2025-11-17,L3,P010,175,172,1,30
2025-11-17,L3,P011,162,158,2,35
2025-11-17,L3,P012,149,148,1,3
2025-11-17,L3,P013,190,185,3,27
2025-11-17,L3,P014,209,203,3,44
2025-11-17,L4,P015,583,567,5,37
2025-11-17,L4,P016,646,626,13,21
2025-11-17,L4,P017,574,554,14,19
2025-11-17,L4,P018,285,278,5,16
2025-11-17,L4,P019,229,223,3,26
2025-11-17,L4,P020,270,263,3,30
2025-11-17,L5,P021,20,20,0,24
2025-11-17,L5,P022,40,39,0,25
2025-11-17,L5,P023,29,28,1,0
2025-11-17,L5,P024,27,27,0,27
2025-11-17,L5,P025,12,12,0,16
2025-11-18,L1,P001,119,116,2,19
2025-11-18,L1,P002,122,119,2,12
2025-11-18,L1,P003,110,109,1,0
2025-11-18,L1,P004,69,67,1,24
2025-11-18,L2,P005,85,84,1,11
2025-11-18,L2,P006,77,75,1,37
2025-11-18,L2,P007,92,90,1,15
2025-11-18,L2,P008,77,74,2,31
2025-11-18,L3,P009,240,233,5,26
2025-11-18,L3,P010,186,182,3,14
2025-11-18,L3,P011,166,163,1,33
2025-11-18,L3,P012,179,175,3,11
2025-11-18,L3,P013,149,143,3,61
2025-11-18,L3,P014,204,201,2,9
2025-11-18,L4,P015,534,521,6,24
2025-11-18,L4,P016,542,534,8,0
2025-11-18,L4,P017,641,629,6,19
2025-11-18,L4,P018,282,276,3,21
2025-11-18,L4,P019,238,231,4,26
2025-11-18,L4,P020,280,264,4,80
2025-11-18,L5,P021,33,31,1,46
2025-11-18,L5,P022,22,22,0,24
2025-11-18,L5,P023,21,21,0,14
2025-11-18,L5,P024,44,43,1,16
2025-11-18,L5,P025,22,22,0,30
2025-11-19,L1,P001,100,97,2,26
2025-11-19,L1,P002,115,111,2,37
2025-11-19,L1,P003,122,121,0,9
2025-11-19,L1,P004,113,108,2,49
2025-11-19,L2,P005,81,79,1,14
2025-11-19,L2,P006,92,89,2,15
2025-11-19,L2,P007,84,82,1,14
2025-11-19,L2,P008,75,73,1,35
2025-11-19,L3,P009,214,211,3,0
2025-11-19,L3,P010,163,159,2,38
2025-11-19,L3,P011,186,180,2,58
2025-11-19,L3,P012,185,179,4,32
2025-11-19,L3,P013,165,162,2,9
2025-11-19,L3,P014,159,154,3,40
2025-11-19,L4,P015,627,601,9,52
2025-11-19,L4,P016,586,574,4,27
2025-11-19,L4,P017,631,616,15,0
2025-11-19,L4,P018,271,265,5,10
2025-11-19,L4,P019,290,281,6,20
2025-11-19,L4,P020,305,296,5,25
2025-11-19,L5,P021,28,28,0,18
2025-11-19,L5,P022,22,22,0,11
2025-11-19,L5,P023,9,9,0,21
2025-11-19,L5,P024,22,22,0,0
2025-11-19,L5,P025,38,38,0,0
2025-11-20,L1,P001,120,116,2,26
2025-11-20,L1,P002,134,131,2,19
2025-11-20,L1,P003,120,118,2,5
2025-11-20,L1,P004,130,125,3,36
2025-11-20,L2,P005,114,111,2,11
2025-11-20,L2,P006,98,97,1,6
2025-11-20,L2,P007,84,82,1,17
2025-11-20,L2,P008,88,85,1,44
2025-11-20,L3,P009,222,216,4,24
2025-11-20,L3,P010,187,184,2,20
2025-11-20,L3,P011,198,194,4,0
2025-11-20,L3,P012,184,180,2,38
2025-11-20,L3,P013,290,284,4,24
2025-11-20,L3,P014,193,187,3,40
2025-11-20,L4,P015,687,665,10,34
2025-11-20,L4,P016,663,639,13,31
2025-11-20,L4,P017,738,714,15,23
2025-11-20,L4,P018,322,318,3,8
2025-11-20,L4,P019,358,347,5,30
2025-11-20,L4,P020,315,310,2,19
2025-11-20,L5,P021,23,23,0,10
2025-11-20,L5,P022,37,36,1,0
2025-11-20,L5,P023,32,31,1,5
2025-11-20,L5,P024,42,40,1,24
2025-11-20,L5,P025,31,29,1,34
2025-11-21,L1,P001,181,178,2,8
2025-11-21,L1,P002,185,181,3,11
2025-11-21,L1,P003,175,172,2,6
2025-11-21,L1,P004,152,146,4,19
2025-11-21,L2,P005,136,134,1,8
2025-11-21,L2,P006,97,96,1,0
2025-11-21,L2,P007,103,103,0,5
2025-11-21,L2,P008,96,94,2,0
2025-11-21,L3,P009,233,226,5,28
2025-11-21,L3,P010,237,233,3,8
2025-11-21,L3,P011,234,230,3,16
2025-11-21,L3,P012,258,250,5,30
2025-11-21,L3,P013,244,236,7,15
2025-11-21,L3,P014,234,227,5,26
2025-11-21,L4,P015,839,819,12,18
2025-11-21,L4,P016,838,826,8,9
2025-11-21,L4,P017,792,762,14,39
2025-11-21,L4,P018,569,549,10,34
2025-11-21,L4,P019,330,320,4,33
2025-11-21,L4,P020,416,410,5,4
2025-11-21,L5,P021,41,39,1,39
2025-11-21,L5,P022,25,25,0,18
2025-11-21,L5,P023,52,50,1,19
2025-11-21,L5,P024,38,38,0,0
2025-11-21,L5,P025,37,37,0,11
2025-11-22,L1,P001,101,99,1,27
2025-11-22,L1,P002,127,125,2,7
2025-11-22,L1,P003,122,119,1,34
2025-11-22,L1,P004,96,95,1,4
2025-11-22,L2,P005,73,70,2,26
2025-11-22,L2,P006,87,84,1,43
2025-11-22,L2,P007,78,78,0,10
2025-11-22,L2,P008,91,88,2,30
2025-11-22,L3,P009,189,184,3,24
2025-11-22,L3,P010,188,185,3,2
2025-11-22,L3,P011,163,159,3,22
2025-11-22,L3,P012,182,178,2,29
2025-11-22,L3,P013,140,135,3,43
2025-11-22,L3,P014,175,172,2,18
2025-11-22,L4,P015,592,583,4,15
2025-11-22,L4,P016,818,800,18,0
2025-11-22,L4,P017,535,520,10,17
2025-11-22,L4,P018,233,228,1,36
2025-11-22,L4,P019,227,222,3,21
2025-11-22,L4,P020,275,267,3,34
2025-11-22,L5,P021,32,31,1,20
2025-11-22,L5,P022,23,23,0,31
2025-11-22,L5,P023,34,33,1,1
2025-11-22,L5,P024,33,32,1,13
2025-11-22,L5,P025,16,16,0,0
2025-11-23,L1,P001,121,119,2,7
2025-11-23,L1,P002,116,114,1,20
2025-11-23,L1,P003,90,87,1,35
2025-11-23,L1,P004,129,126,0,38
2025-11-23,L2,P005,69,68,1,0
2025-11-23,L2,P006,87,86,0,19
2025-11-23,L2,P007,83,82,1,6
2025-11-23,L2,P008,66,65,1,14
2025-11-23,L3,P009,194,188,4,33
2025-11-23,L3,P010,182,178,3,19
2025-11-23,L3,P011,190,186,2,29
2025-11-23,L3,P012,181,178,1,38
2025-11-23,L3,P013,145,141,2,34
2025-11-23,L3,P014,180,177,2,19
2025-11-23,L4,P015,639,632,2,14
2025-11-23,L4,P016,565,555,4,22
2025-11-23,L4,P017,616,599,11,19
